x2,x4
0.480537201068326,1.30785729763222
8.17301640542875,9.06835533100291
4.70449955123349,2.430675452086
4.66741490846625,-1.60207168601341
-2.82005474233539,7.49362474282863
8.12537360583629,5.35668270404317
16.6079673980598,4.82966972270328
6.8218991258216,4.69896917495584
14.386130636407,7.95179711068706
12.8554918129574,3.71635218646636
-0.985526607566907,4.84973560545951
5.23777669193541,0.924999534748512
15.7330115616333,8.31656623677481
12.3822243138326,5.09088823271636
7.88231385841816,7.36610154640768
-2.62917225243768,11.8632496324098
15.2555077732255,-1.97119153398436
19.6194079387003,-0.952036471474992
12.5404743156911,4.52107469587573
6.12466859599349,2.393189474474
6.15930007358362,-1.20490459346906
-0.924554209133511,1.89286962937543
11.9389018184424,4.32033012442498
3.83338005916792,3.01714671801648
-0.0755193728952914,-0.759915855027767
17.0253502351274,5.15821423133014
7.94698233813894,6.84298497807366
10.9689712515289,-6.18701678848803
-5.04686862225516,1.61986213312396
5.67965599696242,3.58072749232621
16.6926722518442,8.98079152573335
8.69254246300383,3.34380518028281
3.05894978436769,5.57285758228711
-0.767711426878787,7.07696222072346
24.1375306482688,1.79434698147766
10.6633790979195,7.47011094735054
4.85306883355699,5.62487331393898
7.39176854339378,2.2054964284835
9.7633777494301,-2.38759701356847
20.4958379541061,4.16104008956755
5.0988489756851,-2.77778228735185
13.7012322752981,-1.26647805415399
8.85072498350467,7.72584330848719
-0.955938979150691,7.57592192134667
12.4747580861202,2.58975392600201
-3.48332601567306,3.03388338274642
4.68420563169486,8.61286192315039
9.93777120598782,12.0283541288953
6.34892868324269,-3.86341968100987
6.0474859591514,7.61560195399854
16.2555981244604,-1.01462930061292
15.7532843442138,-2.09360371899427
7.5580235132572,11.248346292719
15.0749711804103,5.64714134345221
1.19845679264032,6.27327114689756
5.31208420785189,0.643503361249227
10.8348123482459,4.94259066639403
3.16006603394708,7.21682968759695
14.4808918661313,7.23459532165202
9.78374791325708,-4.21463438821549
8.15330473218204,4.486385646457
1.24285293102715,-1.08613079224963
10.9334867446774,-0.429286066190229
11.61406929814,2.65119711442067
17.8128310864848,-5.63035754020014
4.43850580561976,2.49721808191756
5.97453613558144,0.959733926566332
6.19851873541377,3.95593210275982
10.8778085685832,1.75788439440108
5.96620271043004,1.59247155202113
16.4786681076998,-0.472076156844405
21.8748345950674,6.9393390747385
8.16063133083859,2.76535272347262
13.0779683937069,-1.51194818934649
4.48986342471695,10.7914356592252
11.7032251288389,5.53404558728173
9.55261150977546,6.64700437656356
14.406152493573,2.33445748783824
2.01511787725725,3.46159475536987
16.538871125084,0.847045432841683
6.3602698862825,9.8459555933499
4.47206452582216,3.41301811457558
8.7642710956948,3.13623006885518
17.3246122046638,8.98643631961139
10.8685015802429,9.6505266875714
13.8957761612994,1.59336156582856
6.48218577871009,0.752872657856217
16.7128481951513,0.177762123822489
10.7060448178822,2.70439634117163
-1.88687226437225,-1.56866843431255
6.94969727315193,3.31134922881786
9.59448796588523,6.0804491695059
2.66530882128701,-1.49156285304788
4.76535824291974,5.71875965638968
10.351669293941,5.46985964248576
4.8634587580355,18.5539019236921
19.4033691045944,-0.936619459255387
6.17451769283136,6.5714695476326
13.0296976742662,-1.74647280933757
6.63330499014329,-0.523779620196974
4.36112753922346,-0.086656705388287
11.6172193172591,12.2200855531622
6.52163708236699,7.17420121032601
-1.76952291628738,-0.35188313927431
18.426554648072,4.02227917605198
9.43618361601787,4.56868142998023
17.9391697947864,5.15273108853909
2.81363373662188,-0.498307182140649
13.852801039439,-1.13436342996922
1.57575403372936,10.2336797818132
10.6149289133311,12.7634756028704
11.7103893838082,11.1811561019926
4.5184307505995,3.86479415964492
7.38752892723476,1.32838393248541
16.6497316567097,2.00564227134745
4.71269332565791,6.71347785966088
-0.982714365487986,15.9702351255802
8.01763374161765,5.86294354008102
3.03995579179167,7.6369937842187
6.84561858161146,2.8252757496377
13.521237008422,4.38349138921737
11.9144255290947,6.89955497139765
13.7128227496066,7.73409349734256
12.4634838087206,10.6354485116002
8.34245847904075,0.780542975172182
10.5728847792222,-0.159883672971227
8.55531190645483,-5.88606133857804
3.66189047110052,4.19244818345693
8.55922673018943,9.66608568914399
10.403548908131,7.94485335050994
16.2080974147747,9.59506128306607
18.3927526506069,-3.1044424114863
7.01864797588659,5.12271258026403
10.3365301645059,19.1655718029356
-2.98769317488725,16.4155751017942
17.5723649220508,-1.33198369259426
11.1921210654148,8.65702670862462
4.800283321881,6.25504796033107
12.0268641066962,4.86488774420391
-1.54839193215446,9.96588013870108
4.79815991423027,7.46536714117345
7.26983150952628,9.9066034580903
-0.511701326240736,0.817804837789215
-2.03452034158885,1.21662610192163
12.9273486411979,9.09221409511877
11.0823436618281,6.58163612451996
-0.314460976661671,7.22622738522895
-0.258800940520821,10.8358900941845
5.25555400420774,3.51051512847985
9.81385917214202,2.74817689791855
-8.34172934987899,6.33089567607599
13.8853180358958,8.8389769605578
8.47432229139189,3.33441652722691
3.89677295551627,9.08380259049327
2.22350328429255,2.45457580596684
7.77376792981345,0.940359582772815
8.28735648703929,9.61759833665042
11.3988885895851,8.73496219189616
5.81109789562259,10.1241614888567
13.9668455159705,-1.77926907660333
2.60602323888146,-1.9254326247803
9.80363257116764,4.49427826829477
7.3975727303983,-4.20583266683977
1.71434075627324,0.962757484386149
14.1889058235875,1.29567126337357
6.7512998415146,9.14375568603997
-2.936513406991,7.5143115203531
11.2984274462412,-1.57917168986692
10.1995280126162,10.6189766713424
14.9861228067997,13.0131338875472
1.18052729105453,2.38725152438326
-1.44233153761343,0.531480863856162
14.4322534113846,0.0937201328103709
5.28023423172446,0.240367070302045
20.7158643175781,4.54751145080552
-2.64264225567223,9.36571103396547
3.42633464297001,9.5261441435138
4.91980533685578,0.702624638156403
11.4964198381533,4.99407836734694
12.3896810877699,9.46623271774415
17.5737031147975,-4.73587003845926
10.960122729803,1.30867839850289
12.4111870021055,4.07139690037409
12.0547421471272,2.92960511116591
5.54573150137506,12.0405548572777
15.3064420860927,-3.46359051695447
3.41363859006431,-1.73679963387345
12.3751827079377,1.98094066161457
6.3918611838997,-1.03671913624362
2.65177062802139,4.87519442158009
8.57779483101339,5.14057880535074
2.16216576231121,5.19889957288775
8.67762080021947,-3.86669976704495
7.28803602462673,4.404284648617
12.0400286639097,4.94042802729218
8.97187019228215,0.686896729023218
8.72350469714641,5.08515101999947
10.6067678077068,4.71920194529116
2.34131695500042,8.77365480605537
18.1045362315768,1.62220729200663
10.7469009208202,9.42948232374323
17.5609352225019,-3.72738534009189
9.00815499155818,1.30522644399975
9.79128190684704,5.24134562898434
12.5338120943866,10.898905472819
6.15922035136429,6.66371826038133
8.00569662535415,9.71019060523961
9.55297114311936,12.3151083909143
8.21465633897078,2.83917182571755
6.39083008580413,1.44699349660232
3.49853031860785,3.46349333310355
16.0097197667681,13.6491200031754
11.3925668318271,6.41397654299151
7.56001036173836,3.48497101998857
14.8522494914772,-3.58505174664511
14.9890024168179,6.67369457093411
5.59455762840787,-4.60212643628613
10.3725628119891,4.63546553301112
8.51752021175154,2.54330066313859
2.69690651233011,7.31293403956458
2.64928961695941,9.22537243553809
7.39711848059597,-5.52674999061115
9.89636372882887,-2.01730074645925
5.57982241675688,6.27912583884763
11.394332254628,11.2459209594546
1.18296810937468,1.94319966771119
11.123829489199,-7.44090700696352
8.27030254259592,4.96331815991716
6.77761455686102,4.26477693999369
8.50684034314322,9.45720453851453
9.36990572355474,-2.01891714536667
-0.780852006140107,-5.72638715617845
4.04027437881427,1.2686700341254
16.651967934426,5.17386820664886
12.7597324409759,-6.25023483930527
0.823918956690973,-3.40632678527628
9.05727543571318,2.87906061749816
6.81088202705442,8.30756867766494
